[00:43:42] [main/INFO]: ModLauncher running: args [--username, _ZSGaming_, --version, neoforge-21.1.95, --gameDir, C:\Users\User\curseforge\minecraft\Instances\Spellgineers-Dev, --assetsDir, C:\Users\User\curseforge\minecraft\Install\assets, --assetIndex, 17, --uuid, aa09d8f5366341b2a0b4685519bcaa41, --accessToken, ❄❄❄❄❄❄❄❄, --clientId, ZGIxOTM4ZWItMTc4Ny00NTdkLTkyYTYtMzdkY2IwMzM4Zjkz, --xuid, 2533274960999016, --userType, msa, --versionType, release, --width, 854, --height, 480, --quickPlayPath, C:\Users\User\curseforge\minecraft\Install\quickPlay\java\1737006221230.json, --fml.neoForgeVersion, 21.1.95, --fml.fmlVersion, 4.0.34, --fml.mcVersion, 1.21.1, --fml.neoFormVersion, 20240808.144430, --launchTarget, forgeclient]
[00:43:42] [main/INFO]: JVM identified as Microsoft OpenJDK 64-Bit Server VM 21.0.3+9-LTS
[00:43:42] [main/INFO]: ModLauncher 11.0.4+main.d2e20e43 starting: java version 21.0.3 by Microsoft; OS Windows 11 arch amd64 version 10.0
[00:43:43] [main/INFO]: Loading ImmediateWindowProvider fmlearlywindow
[00:43:43] [main/INFO]: Trying GL version 4.6
[00:43:43] [main/INFO]: Requested GL version 4.6 got version 4.6
[00:43:43] [main/INFO]: SpongePowered MIXIN Subsystem Version=0.8.7 Source=union:/C:/Users/User/curseforge/minecraft/Install/libraries/net/fabricmc/sponge-mixin/0.15.2+mixin.0.8.7/sponge-mixin-0.15.2+mixin.0.8.7.jar%23114!/ Service=ModLauncher Env=CLIENT
[00:43:43] [pool-2-thread-1/INFO]: GL info: AMD Radeon RX 6800 XT GL version 4.6.0 Core Profile Context 24.12.1.241127, ATI Technologies Inc.
[00:43:43] [main/INFO]: Found mod file "chipped-neoforge-1.21.1-4.0.2.jar" [locator: {mods folder locator at C:\Users\User\curseforge\minecraft\Instances\Spellgineers-Dev\mods}, reader: mod manifest]
[00:43:43] [main/INFO]: Found mod file "chunksending-1.21-2.8.jar" [locator: {mods folder locator at C:\Users\User\curseforge\minecraft\Instances\Spellgineers-Dev\mods}, reader: mod manifest]
[00:43:43] [main/INFO]: Found mod file "Chunky-1.4.16.jar" [locator: {mods folder locator at C:\Users\User\curseforge\minecraft\Instances\Spellgineers-Dev\mods}, reader: mod manifest]
[00:43:43] [main/INFO]: Found mod file "cloth-config-15.0.140-neoforge.jar" [locator: {mods folder locator at C:\Users\User\curseforge\minecraft\Instances\Spellgineers-Dev\mods}, reader: mod manifest]
[00:43:43] [main/INFO]: Found mod file "Clumps-neoforge-1.21.1-19.0.0.1.jar" [locator: {mods folder locator at C:\Users\User\curseforge\minecraft\Instances\Spellgineers-Dev\mods}, reader: mod manifest]
[00:43:43] [main/INFO]: Found mod file "collective-1.21.1-7.87.jar" [locator: {mods folder locator at C:\Users\User\curseforge\minecraft\Instances\Spellgineers-Dev\mods}, reader: mod manifest]
[00:43:43] [main/INFO]: Found mod file "comforts-neoforge-9.0.3+1.21.1.jar" [locator: {mods folder locator at C:\Users\User\curseforge\minecraft\Instances\Spellgineers-Dev\mods}, reader: mod manifest]
[00:43:43] [main/INFO]: Found mod file "configured-neoforge-1.21.1-2.6.0.jar" [locator: {mods folder locator at C:\Users\User\curseforge\minecraft\Instances\Spellgineers-Dev\mods}, reader: mod manifest]
[00:43:43] [main/INFO]: Found mod file "connectivity-1.21-6.5.jar" [locator: {mods folder locator at C:\Users\User\curseforge\minecraft\Instances\Spellgineers-Dev\mods}, reader: mod manifest]
[00:43:43] [main/INFO]: Found mod file "Controlling-neoforge-1.21.1-19.0.4.jar" [locator: {mods folder locator at C:\Users\User\curseforge\minecraft\Instances\Spellgineers-Dev\mods}, reader: mod manifest]
[00:43:43] [main/INFO]: Found mod file "coroutil-neoforge-1.21.0-1.3.8.jar" [locator: {mods folder locator at C:\Users\User\curseforge\minecraft\Instances\Spellgineers-Dev\mods}, reader: mod manifest]
[00:43:43] [main/INFO]: Found mod file "corpse-neoforge-1.21.1-1.1.4.jar" [locator: {mods folder locator at C:\Users\User\curseforge\minecraft\Instances\Spellgineers-Dev\mods}, reader: mod manifest]
[00:43:43] [main/INFO]: Found mod file "cosmeticarmorreworked-1.21.1-v1-neoforge.jar" [locator: {mods folder locator at C:\Users\User\curseforge\minecraft\Instances\Spellgineers-Dev\mods}, reader: mod manifest]
[00:43:43] [main/INFO]: Found mod file "craftingtweaks-neoforge-1.21.1-21.1.5.jar" [locator: {mods folder locator at C:\Users\User\curseforge\minecraft\Instances\Spellgineers-Dev\mods}, reader: mod manifest]
[00:43:43] [main/INFO]: Found mod file "crashutilities-9.0.4.jar" [locator: {mods folder locator at C:\Users\User\curseforge\minecraft\Instances\Spellgineers-Dev\mods}, reader: mod manifest]
[00:43:43] [main/INFO]: Found mod file "CreativeCore_NEOFORGE_v2.12.28_mc1.21.1.jar" [locator: {mods folder locator at C:\Users\User\curseforge\minecraft\Instances\Spellgineers-Dev\mods}, reader: mod manifest]
[00:43:43] [main/INFO]: Found mod file "CreeperOverhaul-neoforge-1.21.1-4.0.6.jar" [locator: {mods folder locator at C:\Users\User\curseforge\minecraft\Instances\Spellgineers-Dev\mods}, reader: mod manifest]
[00:43:43] [main/INFO]: Found mod file "cupboard-1.21-2.9.jar" [locator: {mods folder locator at C:\Users\User\curseforge\minecraft\Instances\Spellgineers-Dev\mods}, reader: mod manifest]
[00:43:43] [main/INFO]: Found mod file "curios-neoforge-9.2.2+1.21.1.jar" [locator: {mods folder locator at C:\Users\User\curseforge\minecraft\Instances\Spellgineers-Dev\mods}, reader: mod manifest]
[00:43:43] [main/INFO]: Found mod file "CutThrough-v21.1.0-1.21.1-NeoForge.jar" [locator: {mods folder locator at C:\Users\User\curseforge\minecraft\Instances\Spellgineers-Dev\mods}, reader: mod manifest]
[00:43:43] [main/INFO]: Found mod file "deeperdarker-neoforge-1.21-1.3.4.jar" [locator: {mods folder locator at C:\Users\User\curseforge\minecraft\Instances\Spellgineers-Dev\mods}, reader: mod manifest]
[00:43:43] [main/INFO]: Found mod file "defaultoptions-neoforge-1.21.1-21.1.2.jar" [locator: {mods folder locator at C:\Users\User\curseforge\minecraft\Instances\Spellgineers-Dev\mods}, reader: mod manifest]
[00:43:43] [main/INFO]: Found mod file "dungeons-and-taverns-v4.4.4 [NeoForge].jar" [locator: {mods folder locator at C:\Users\User\curseforge\minecraft\Instances\Spellgineers-Dev\mods}, reader: mod manifest]
[00:43:43] [main/INFO]: Found mod file "dynamic-fps-3.7.7+minecraft-1.21.0-neoforge.jar" [locator: {mods folder locator at C:\Users\User\curseforge\minecraft\Instances\Spellgineers-Dev\mods}, reader: mod manifest]
[00:43:43] [main/INFO]: Found mod file "emi-1.1.19+1.21.1+neoforge.jar" [locator: {mods folder locator at C:\Users\User\curseforge\minecraft\Instances\Spellgineers-Dev\mods}, reader: mod manifest]
[00:43:43] [main/INFO]: Found mod file "emi_enchanting-0.1.2+1.21+neoforge.jar" [locator: {mods folder locator at C:\Users\User\curseforge\minecraft\Instances\Spellgineers-Dev\mods}, reader: mod manifest]
[00:43:43] [main/INFO]: Found mod file "emi_loot-0.7.4+1.21+neoforge.jar" [locator: {mods folder locator at C:\Users\User\curseforge\minecraft\Instances\Spellgineers-Dev\mods}, reader: mod manifest]
[00:43:43] [main/INFO]: Found mod file "emi_ores-1.2+1.21.1+neoforge.jar" [locator: {mods folder locator at C:\Users\User\curseforge\minecraft\Instances\Spellgineers-Dev\mods}, reader: mod manifest]
[00:43:43] [main/INFO]: Found mod file "EMIProfessions-neoforge-1.21.1-1.0.2.jar" [locator: {mods folder locator at C:\Users\User\curseforge\minecraft\Instances\Spellgineers-Dev\mods}, reader: mod manifest]
[00:43:43] [main/INFO]: Found mod file "enchdesc-neoforge-1.21.1-21.1.5.jar" [locator: {mods folder locator at C:\Users\User\curseforge\minecraft\Instances\Spellgineers-Dev\mods}, reader: mod manifest]
[00:43:43] [main/INFO]: Found mod file "enderchests-neoforge-1.21.1-0.1.jar" [locator: {mods folder locator at C:\Users\User\curseforge\minecraft\Instances\Spellgineers-Dev\mods}, reader: mod manifest]
[00:43:43] [main/INFO]: Found mod file "endermanoverhaul-neoforge-1.21.1-2.0.2.jar" [locator: {mods folder locator at C:\Users\User\curseforge\minecraft\Instances\Spellgineers-Dev\mods}, reader: mod manifest]
[00:43:43] [main/INFO]: Found mod file "endertanks-neoforge-1.21.1-0.1.jar" [locator: {mods folder locator at C:\Users\User\curseforge\minecraft\Instances\Spellgineers-Dev\mods}, reader: mod manifest]
[00:43:43] [main/INFO]: Found mod file "endrem-neoforge-1.21.X-6.0.2.jar" [locator: {mods folder locator at C:\Users\User\curseforge\minecraft\Instances\Spellgineers-Dev\mods}, reader: mod manifest]
[00:43:43] [main/INFO]: Found mod file "EnhancedVisuals_NEOFORGE_v1.8.14_mc1.21.1.jar" [locator: {mods folder locator at C:\Users\User\curseforge\minecraft\Instances\Spellgineers-Dev\mods}, reader: mod manifest]
[00:43:43] [main/INFO]: Found mod file "entity_model_features_neoforge_1.21.1-2.4.1.jar" [locator: {mods folder locator at C:\Users\User\curseforge\minecraft\Instances\Spellgineers-Dev\mods}, reader: mod manifest]
[00:43:43] [main/INFO]: Found mod file "entity_texture_features_neoforge_1.21.1-6.2.9.jar" [locator: {mods folder locator at C:\Users\User\curseforge\minecraft\Instances\Spellgineers-Dev\mods}, reader: mod manifest]
[00:43:43] [main/INFO]: Found mod file "EpheroLib-1.21.1-NEO-FORGE-1.2.0.jar" [locator: {mods folder locator at C:\Users\User\curseforge\minecraft\Instances\Spellgineers-Dev\mods}, reader: mod manifest]
[00:43:43] [main/INFO]: Found mod file "EuphoriaPatcher-1.4.3-r5.3-neoforge.jar" [locator: {mods folder locator at C:\Users\User\curseforge\minecraft\Instances\Spellgineers-Dev\mods}, reader: mod manifest]
[00:43:43] [main/INFO]: Found mod file "ExplorersCompass-1.21.1-3.0.3-neoforge.jar" [locator: {mods folder locator at C:\Users\User\curseforge\minecraft\Instances\Spellgineers-Dev\mods}, reader: mod manifest]
[00:43:43] [main/INFO]: Found mod file "extended-industrialization-1.11.0-beta-1.21.1.jar" [locator: {mods folder locator at C:\Users\User\curseforge\minecraft\Instances\Spellgineers-Dev\mods}, reader: mod manifest]
[00:43:43] [main/INFO]: Found mod file "ExtendedAE-1.21-2.1.9-neoforge.jar" [locator: {mods folder locator at C:\Users\User\curseforge\minecraft\Instances\Spellgineers-Dev\mods}, reader: mod manifest]
[00:43:43] [main/INFO]: Found mod file "ExtremeSoundMuffler-3.48.3_NeoForge-1.21.jar" [locator: {mods folder locator at C:\Users\User\curseforge\minecraft\Instances\Spellgineers-Dev\mods}, reader: mod manifest]
[00:43:43] [main/INFO]: Found mod file "farsight-1.21-3.8.jar" [locator: {mods folder locator at C:\Users\User\curseforge\minecraft\Instances\Spellgineers-Dev\mods}, reader: mod manifest]
[00:43:43] [main/INFO]: Found mod file "fast-ip-ping-v1.0.5-mc1.21.1-neoforge.jar" [locator: {mods folder locator at C:\Users\User\curseforge\minecraft\Instances\Spellgineers-Dev\mods}, reader: mod manifest]
[00:43:43] [main/INFO]: Found mod file "fastasyncworldsave-1.21-2.3.jar" [locator: {mods folder locator at C:\Users\User\curseforge\minecraft\Instances\Spellgineers-Dev\mods}, reader: mod manifest]
[00:43:43] [main/INFO]: Found mod file "ferritecore-7.0.2-neoforge.jar" [locator: {mods folder locator at C:\Users\User\curseforge\minecraft\Instances\Spellgineers-Dev\mods}, reader: mod manifest]
[00:43:43] [main/INFO]: Found mod file "flickerfix-1.21.0.jar" [locator: {mods folder locator at C:\Users\User\curseforge\minecraft\Instances\Spellgineers-Dev\mods}, reader: mod manifest]
[00:43:43] [main/INFO]: Found mod file "FramedBlocks-10.2.3.jar" [locator: {mods folder locator at C:\Users\User\curseforge\minecraft\Instances\Spellgineers-Dev\mods}, reader: mod manifest]
[00:43:43] [main/INFO]: Found mod file "ftb-chunks-neoforge-2101.1.5.jar" [locator: {mods folder locator at C:\Users\User\curseforge\minecraft\Instances\Spellgineers-Dev\mods}, reader: mod manifest]
[00:43:44] [main/INFO]: Found mod file "ftb-essentials-neoforge-2101.1.3.jar" [locator: {mods folder locator at C:\Users\User\curseforge\minecraft\Instances\Spellgineers-Dev\mods}, reader: mod manifest]
[00:43:44] [main/INFO]: Found mod file "ftb-library-neoforge-2101.1.7.jar" [locator: {mods folder locator at C:\Users\User\curseforge\minecraft\Instances\Spellgineers-Dev\mods}, reader: mod manifest]
[00:43:44] [main/INFO]: Found mod file "ftb-quests-neoforge-2101.1.2.jar" [locator: {mods folder locator at C:\Users\User\curseforge\minecraft\Instances\Spellgineers-Dev\mods}, reader: mod manifest]
[00:43:44] [main/INFO]: Found mod file "ftb-ranks-neoforge-2101.1.1.jar" [locator: {mods folder locator at C:\Users\User\curseforge\minecraft\Instances\Spellgineers-Dev\mods}, reader: mod manifest]
[00:43:44] [main/INFO]: Found mod file "ftb-teams-neoforge-2101.1.1.jar" [locator: {mods folder locator at C:\Users\User\curseforge\minecraft\Instances\Spellgineers-Dev\mods}, reader: mod manifest]
[00:43:44] [main/INFO]: Found mod file "ftb-xmod-compat-neoforge-21.1.2.jar" [locator: {mods folder locator at C:\Users\User\curseforge\minecraft\Instances\Spellgineers-Dev\mods}, reader: mod manifest]
[00:43:44] [main/INFO]: Found mod file "ftbbackups2-neoforge-1.21-1.0.28.jar" [locator: {mods folder locator at C:\Users\User\curseforge\minecraft\Instances\Spellgineers-Dev\mods}, reader: mod manifest]
[00:43:44] [main/INFO]: Found mod file "fuelgoeshere-1.21.1-1.2.0.jar" [locator: {mods folder locator at C:\Users\User\curseforge\minecraft\Instances\Spellgineers-Dev\mods}, reader: mod manifest]
[00:43:44] [main/INFO]: Found mod file "fusion-1.2.2-neoforge-mc1.21.jar" [locator: {mods folder locator at C:\Users\User\curseforge\minecraft\Instances\Spellgineers-Dev\mods}, reader: mod manifest]
[00:43:44] [main/INFO]: Found mod file "fzzy_config-0.6.0+1.21+neoforge.jar" [locator: {mods folder locator at C:\Users\User\curseforge\minecraft\Instances\Spellgineers-Dev\mods}, reader: mod manifest]
[00:43:44] [main/INFO]: Found mod file "GatewaysToEternity-1.21.1-5.0.2.jar" [locator: {mods folder locator at C:\Users\User\curseforge\minecraft\Instances\Spellgineers-Dev\mods}, reader: mod manifest]
[00:43:44] [main/INFO]: Found mod file "geckolib-neoforge-1.21.1-4.7.3.jar" [locator: {mods folder locator at C:\Users\User\curseforge\minecraft\Instances\Spellgineers-Dev\mods}, reader: mod manifest]
[00:43:44] [main/INFO]: Found mod file "getittogetherdrops-neoforge-1.21-1.3.2.jar" [locator: {mods folder locator at C:\Users\User\curseforge\minecraft\Instances\Spellgineers-Dev\mods}, reader: mod manifest]
[00:43:44] [main/INFO]: Found mod file "GlitchCore-neoforge-1.21.1-2.1.0.0.jar" [locator: {mods folder locator at C:\Users\User\curseforge\minecraft\Instances\Spellgineers-Dev\mods}, reader: mod manifest]
[00:43:44] [main/INFO]: Found mod file "Glodium-1.21-2.2-neoforge.jar" [locator: {mods folder locator at C:\Users\User\curseforge\minecraft\Instances\Spellgineers-Dev\mods}, reader: mod manifest]
[00:43:44] [main/INFO]: Found mod file "gpumemleakfix-1.21-1.8.jar" [locator: {mods folder locator at C:\Users\User\curseforge\minecraft\Instances\Spellgineers-Dev\mods}, reader: mod manifest]
[00:43:44] [main/INFO]: Found mod file "guardvillagers-2.3.2-1.21.1.jar" [locator: {mods folder locator at C:\Users\User\curseforge\minecraft\Instances\Spellgineers-Dev\mods}, reader: mod manifest]
[00:43:44] [main/INFO]: Found mod file "HostileNeuralNetworks-1.21.1-6.1.3.jar" [locator: {mods folder locator at C:\Users\User\curseforge\minecraft\Instances\Spellgineers-Dev\mods}, reader: mod manifest]
[00:43:44] [main/INFO]: Found mod file "ImmediatelyFast-NeoForge-1.3.3+1.21.1.jar" [locator: {mods folder locator at C:\Users\User\curseforge\minecraft\Instances\Spellgineers-Dev\mods}, reader: mod manifest]
[00:43:44] [main/INFO]: Found mod file "Incendium_1.21.x_v5.4.4.jar" [locator: {mods folder locator at C:\Users\User\curseforge\minecraft\Instances\Spellgineers-Dev\mods}, reader: mod manifest]
[00:43:44] [main/INFO]: Found mod file "inventoryhud.neoforged.1.21.1-3.4.26.jar" [locator: {mods folder locator at C:\Users\User\curseforge\minecraft\Instances\Spellgineers-Dev\mods}, reader: mod manifest]
[00:43:44] [main/INFO]: Found mod file "inventorysorter-1.21-24.0.19.jar" [locator: {mods folder locator at C:\Users\User\curseforge\minecraft\Instances\Spellgineers-Dev\mods}, reader: mod manifest]
[00:43:44] [main/INFO]: Found mod file "iris-neoforge-1.8.1+mc1.21.1.jar" [locator: {mods folder locator at C:\Users\User\curseforge\minecraft\Instances\Spellgineers-Dev\mods}, reader: mod manifest]
[00:43:44] [main/INFO]: Found mod file "irons_spellbooks-1.21-3.8.8.jar" [locator: {mods folder locator at C:\Users\User\curseforge\minecraft\Instances\Spellgineers-Dev\mods}, reader: mod manifest]
[00:43:44] [main/INFO]: Found mod file "ItemPhysic_NEOFORGE_v1.8.4_mc1.21.1.jar" [locator: {mods folder locator at C:\Users\User\curseforge\minecraft\Instances\Spellgineers-Dev\mods}, reader: mod manifest]
[00:43:44] [main/INFO]: Found mod file "Jade-1.21.1-NeoForge-15.9.2.jar" [locator: {mods folder locator at C:\Users\User\curseforge\minecraft\Instances\Spellgineers-Dev\mods}, reader: mod manifest]
[00:43:44] [main/INFO]: Found mod file "JadeAddons-1.21.1-NeoForge-6.0.1.jar" [locator: {mods folder locator at C:\Users\User\curseforge\minecraft\Instances\Spellgineers-Dev\mods}, reader: mod manifest]
[00:43:44] [main/INFO]: Found mod file "jei-1.21.1-neoforge-19.21.0.247.jar" [locator: {mods folder locator at C:\Users\User\curseforge\minecraft\Instances\Spellgineers-Dev\mods}, reader: mod manifest]
[00:43:44] [main/INFO]: Found mod file "konkrete_neoforge_1.9.9_MC_1.21.jar" [locator: {mods folder locator at C:\Users\User\curseforge\minecraft\Instances\Spellgineers-Dev\mods}, reader: mod manifest]
[00:43:44] [main/INFO]: Found library file "kotlinforforge-5.7.0-all.jar" [locator: {mods folder locator at C:\Users\User\curseforge\minecraft\Instances\Spellgineers-Dev\mods}, reader: mod manifest]
[00:43:44] [main/INFO]: Found mod file "LeavesBeGone-v21.1.0-1.21.1-NeoForge.jar" [locator: {mods folder locator at C:\Users\User\curseforge\minecraft\Instances\Spellgineers-Dev\mods}, reader: mod manifest]
[00:43:44] [main/INFO]: Found mod file "letmedespawn-1.21.x-neoforge-1.4.4.jar" [locator: {mods folder locator at C:\Users\User\curseforge\minecraft\Instances\Spellgineers-Dev\mods}, reader: mod manifest]
[00:43:44] [main/INFO]: Found mod file "lithium-neoforge-0.14.5+mc1.21.1.jar" [locator: {mods folder locator at C:\Users\User\curseforge\minecraft\Instances\Spellgineers-Dev\mods}, reader: mod manifest]
[00:43:44] [main/INFO]: Found mod file "lootintegrations-1.21-4.0.jar" [locator: {mods folder locator at C:\Users\User\curseforge\minecraft\Instances\Spellgineers-Dev\mods}, reader: mod manifest]
[00:43:44] [main/INFO]: Found mod file "lootintegrations_dnt-2.2.jar" [locator: {mods folder locator at C:\Users\User\curseforge\minecraft\Instances\Spellgineers-Dev\mods}, reader: mod manifest]
[00:43:44] [main/INFO]: Found mod file "lootintegrations_moog-1.3.jar" [locator: {mods folder locator at C:\Users\User\curseforge\minecraft\Instances\Spellgineers-Dev\mods}, reader: mod manifest]
[00:43:44] [main/INFO]: Found mod file "lootintegrations_structory-1.1.jar" [locator: {mods folder locator at C:\Users\User\curseforge\minecraft\Instances\Spellgineers-Dev\mods}, reader: mod manifest]
